universidad,carrera,fecha_de_inscripcion,nombre,sexo,fecha_nacimiento,localidad,direccion,email
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,31-Dec-20,CYNTHIA_PALMER,F,12-Mar-88,DE_LA_CANAL,"8705_ALAN_RIDGE
NORTH_KIMBERLYMOUTH,_OH_18088",MICHAELPEARSON@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_MECÁNICA,09-Dec-20,DOMINIQUE_ROBINSON,F,24-Dec-67,QUIÑIHUAL_ESTACION,"37418_BRADSHAW_PORT
RIOSBOROUGH,_IA_89932",CHARLESSPARKS@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,10-Jan-21,MATTHEW_MONTOYA,M,29-Nov-18,COLONIA_EL_AGUARA,"3860_JESSE_FORDS_SUITE_289
NORTH_WILLIAMMOUTH,_MS_52246",DAVID94@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,04-Oct-20,DONNA_WILSON,F,26-Jun-73,AGUA_HEDIONDA,"0712_DAVENPORT_WALL
RANDYTOWN,_ID_21745",ETHOMAS@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,13-Sep-20,RICHARD_THOMAS,M,24-Jul-57,ARBOL_SOLO,"05971_AMANDA_DRIVE_APT._718
DONALDSONSIDE,_WY_18195",IJACKSON@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,08-Sep-20,ANGELA_KNAPP,F,06-Jan-15,LANGUEYU,"2969_SARA_MALL_APT._362
NEW_JONATHAN,_ID_55990",GMCLAUGHLIN@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,19-Oct-20,MELISSA_ROBINSON,F,30-Sep-24,LAPRIDA,"181_MARY_VIADUCT
SOUTH_ANDREWVIEW,_MT_43621",VALDEZMARY@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,10-Oct-20,MARK_HENDERSON,M,16-Jun-61,LARRECHEA,"212_EVAN_ISLANDS
BRITTANYSIDE,_ID_61310",TAYLORDALTON@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,18-Sep-20,BARBARA_MCCOY,F,03-Oct-54,FLORIDA,"99771_CATHERINE_CAPE_APT._104
BRITTANYBERG,_AZ_42713",WEBBDAVID@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,04-Oct-20,GARY_POOLE,M,23-Jan-71,CORONEL_PRINGLES,"933_GENTRY_ESTATES
JACKSONSIDE,_CA_28724",LAURAALVAREZ@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,02-Dec-20,DEANNA_BOONE,F,15-Aug-71,CATARATAS_DEL_IGUAZU,"73670_ORR_PRAIRIE_SUITE_786
HUDSONHAVEN,_MO_15867",MARY01@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,23-Jan-21,KIMBERLY_SMITH,F,22-Jan-10,ARROYO_MAGDALENA,"381_LAURA_FORD
ROBINSONVILLE,_WV_58243",FLANE@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,12-Oct-20,VICTORIA_STEWART,F,29-Jun-13,EL_ARBOLITO,"566_SMITH_MEADOW_APT._570
CARRIEFURT,_CT_88269",JENNIFERREYES@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,23-Dec-20,ALYSSA_MASON,F,24-Mar-04,ALASTUEY,"678_MALDONADO_ISLANDS
CHRISTINEFORT,_NE_97574",PSMITH@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,05-Sep-20,SCOTT_ANDERSON,M,13-Feb-78,SAN_BERNARDO_DEL_TUYU,"USS_BROOKS
FPO_AA_60747",MMUELLER@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,10-Oct-20,AMBER_STEWART,F,23-Jan-76,ABRA_VERDE,"UNIT_1517_BOX_6616
DPO_AA_49082",OSTANLEY@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,04-Oct-20,DAVID_MARTIN,M,16-Apr-59,ARGENTINA_BELVEDERE,"PSC_8286,_BOX_0886
APO_AE_27190",ODAVIDSON@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,20-Nov-20,TAMMY_CURRY,F,01-Apr-25,DOCTOR_DOMINGO_HAROSTEGUY,"253_ANNA_NECK
SOUTH_STEPHANIEVIEW,_IL_53610",GERALDMAY@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,02-Jan-21,KEVIN_THOMAS,M,06-Nov-68,AGUADA_CHACAY_CO,"74665_CYNTHIA_CLIFFS
WEST_AMY,_SD_82702",EMMA63@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,02-Jan-21,ELIZABETH_FULLER,F,13-Apr-52,INGENIERO_BEAUGEY,"783_CARTER_ISLANDS_APT._560
NORTH_WILLIAMBURY,_WI_89550",JENNIFER16@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,16-Oct-20,JASMINE_NEAL,F,04-Jul-41,9_DE_JULIO,"7048_HARRINGTON_FORGE_APT._213
PORT_ASHLEYFURT,_AK_37684",DAVID31@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,01-Feb-21,CHRISTOPHER_LOPEZ,M,21-Jan-93,9_DE_ABRIL,"6221_JEREMY_LAKE
EAST_ANTONIOSHIRE,_NY_17236",BLAWSON@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,04-Jan-21,ALAN_MARTIN,M,28-Dec-17,COLONIA_LA_ORACION,"355_JULIE_LOOP_APT._156
MCDONALDVIEW,_KS_04784",MENDEZJOHN@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,19-Sep-20,JENNIFER_OWENS,F,14-Dec-32,BARROS_PAZOS,"22503_AARON_CROSSING_APT._143
MARTINEZLAND,_AL_22006",SCOTT34@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,05-Oct-20,ASHLEY_KIM,F,16-Feb-08,BURZACO,"45046_EMILY_CENTERS_APT._254
WILKINSVIEW,_AZ_01282",KRISTIN63@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,14-Nov-20,VINCENT_HORN,M,09-Dec-54,JOSE_FERRARI,"PSC_8507,_BOX_8159
APO_AA_55866",JDECKER@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,20-Nov-20,JENNIFER_CARTER,F,04-Aug-21,VICENTE_LOPEZ,"944_DAVIS_FLATS_SUITE_982
LAKE_TERESA,_RI_62233",EDWIN79@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,26-Jan-21,TREVOR_SIMMONS,M,11-Feb-03,GAHAN,"035_LAURA_SQUARES_APT._493
LISACHESTER,_VA_89344",ZHOUSE@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,05-Sep-20,PERRY_BOYLE,M,31-Jan-98,BARRIO_PEDRO_ROCCO,"PSC_9207,_BOX_0993
APO_AP_76790",YOUNGBONNIE@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,24-Oct-20,JACOB_WILLIAMS,M,10-Oct-30,CABAÑA_EL_CISNE,"68611_LEWIS_KNOLLS
LAKE_MARYCHESTER,_NY_23890",HJOHNSON@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,28-Oct-20,MATTHEW_LOVE,M,24-Jun-66,VILLA_DE_MAYO,"018_TRACY_MANOR_SUITE_960
MAXFORT,_AL_30966",DANIELLESTER@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,15-Dec-20,RICHARD_WRIGHT,M,04-Aug-21,ITUZAINGO,"21746_ROY_SQUARES_APT._468
RYANVILLE,_NJ_95061",JENNIFERVAUGHN@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,27-Oct-20,JUAN_JOHNSON,M,01-Jun-75,CAPITAN_BERMUDEZ,"PSC_3038,_BOX_0494
APO_AA_82481",WHITECASSANDRA@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,17-Oct-20,LAURA_TYLER,F,24-Apr-79,ALCORTA,"04331_EDUARDO_CANYON
WEST_CARLABURGH,_NM_43060",BROWNJUSTIN@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,21-Dec-20,BRANDON_DUNN_DVM,M,29-Dec-17,BAYAUCA,"4323_WEBB_MANOR
WEBBBOROUGH,_NE_41629",DSALINAS@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,07-Jan-21,ANDREW_HOWELL,M,16-Dec-36,EL_DURAZNO,"7546_SHANNON_ISLANDS_SUITE_511
ADAMSSHIRE,_WI_36024",CAROLYNBROWN@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,08-Oct-20,KAREN_ONEILL,F,21-Jan-41,ARROYO_MANGANGA,"8609_TOWNSEND_DIVIDE_APT._763
NEW_PETERFURT,_NC_44901",MAUREENWILLIAMS@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,22-Jan-21,CHRISTOPHER_BENNETT,M,06-Feb-65,COLONIA_CENTENARIO,"40926_JUSTIN_CROSSING_SUITE_260
PORT_KENNETH,_OK_38308",KATHERINEROTH@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,02-Dec-20,ALAN_GREEN,M,23-Jan-49,COLONIA_ESCRIBANO,"769_BUTLER_FORDS_APT._945
NEW_KATHERINE,_NM_17743",TAMARA86@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,27-Oct-20,AARON_MILLER,M,02-May-87,CORACEROS,"048_JODY_SUMMIT
HARRISTOWN,_KS_75729",JOSEPHCONLEY@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,19-Sep-20,DANIEL_BELL,M,16-Jan-07,CAMPO_LA_LIMA,"4696_EDGAR_TERRACE
NORTH_DARREN,_IN_89715",TRACY98@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,04-Jan-21,SHAWN_DIAZ,M,24-Dec-89,EZPELETA_ESTE,"58273_BRUCE_BURG_SUITE_200
NORTH_REBECCABURGH,_DC_75324",VICKICURTIS@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,20-Oct-20,ANDREW_VAUGHAN,M,16-Apr-33,BALNEARIO_LOS_ANGELES,"6744_JULIE_CAMP_APT._267
ELIZABETHTOWN,_MO_98433",KOCHAMY@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,AGRONOMÍA,15-Dec-20,JANET_DECKER,F,25-Feb-81,ABRA_MAYO,"439_LUCERO_RAMP_SUITE_164
WEST_DIANATON,_MT_88968",TONYDAVIS@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,06-Dec-20,JEFF_MORGAN,M,25-May-13,INGENIO_LA_PROVIDENCIA,"291_COOK_GARDENS
PORT_REBECCAFORT,_NH_68371",BAUERJEREMY@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,BIOQUÍMICA,27-Oct-20,SHELIA_THOMPSON,F,16-Mar-88,BREA_CHIMPANA,"29005_AUSTIN_AVENUE_SUITE_579
BROOKSBURY,_CT_34524",MILLERANTHONY@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,29-Dec-20,DIANA_MARTIN,F,12-Jun-80,CROTTO,"62664_MOLINA_WALKS_APT._470
SOUTH_JONATHAN,_AK_13247",NATHANBANKS@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,31-Dec-20,CYNTHIA_PRICE,F,15-Dec-63,LA_EDUVIGIS,"21989_JOHNSON_FORD
CLAYMOUTH,_OK_36081",NICHOLAS29@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,16-Dec-20,STEFANIE_BENJAMIN,F,03-Sep-26,CINCO_SALTOS,"8580_WILLIAM_MOUNT
THOMPSONSIDE,_ME_78699",MILLSVANESSA@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,03-Nov-20,CONNIE_HOLT,F,05-Dec-28,BELLA_VISTA,"101_PEREZ_PORT_APT._144
JESSEPORT,_NC_08829",MICHAELMARTIN@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,AGRONOMÍA,27-Nov-20,HOLLY_KENT,F,09-Feb-11,ABRA,"12963_CYNTHIA_STATION_SUITE_392
SOUTH_LUKE,_WY_01572",RTRUJILLO@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,17-Dec-20,PENNY_SANCHEZ,F,07-Jan-52,BOCA_P_25,"20006_ARMSTRONG_CLIFFS_SUITE_918
CASTROLAND,_MD_16292",JWILLIAMS@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,16-Dec-20,GREGORY_MARTIN,M,13-Aug-71,INDEPENDENCIA,"419_HOLLAND_MILL_APT._213
TIMOTHYTON,_MS_00628",SAMANTHA65@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,17-Oct-20,HARRY_WILCOX,M,18-May-12,ISLA_MARTIN_GARCIA,"629_VILLA_VILLE
SOUTH_JIMBOROUGH,_WA_10248",BROWNDENISE@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,05-Sep-20,TAMMY_KIM,F,10-Nov-90,CARLOS_MARIA_NAON,"1434_MORENO_BYPASS
ROBERTBURGH,_PA_67500",WALLEN@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,15-Oct-20,JOHN_WARD,M,07-Oct-98,EMPALME_SAN_CARLOS,"8838_MADDEN_SUMMIT
NORTH_CHRISTOPHER,_WI_78438",BRUCECRANE@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,MEDICINA,01-Nov-20,MATTHEW_HERMAN,M,06-Jan-52,ALTO_DEL_SALADILLO,"426_CHRISTINE_HARBOR_SUITE_232
EMILYTON,_NM_17136",SMITHPAUL@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,10-Oct-20,JAMES_WELLS,M,28-Sep-35,CAMPO_CALVO,"383_MCFARLAND_DRIVES
DAVIDBURGH,_OK_26950",TGARDNER@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,MEDICINA,28-Oct-20,JENNIFER_MCDONALD,F,05-Feb-56,28_DE_NOVIEMBRE,"7988_RHODES_RIDGES
BERGERBURGH,_IA_29587",TODDPAUL@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,01-Sep-20,CASEY_WATTS,M,16-Aug-01,VALENTIN_ALSINA,"48785_NATALIE_CORNERS_SUITE_775
EAST_RYANBURY,_UT_78407",JJOHNSON@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,06-Dec-20,MELISSA_JOHNSON,F,24-Aug-62,CAÑADON_LAGARTO,"7174_KEVIN_ORCHARD
EDWARDBERG,_TN_49009",SROBINSON@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,31-Dec-20,DUANE_WEST,M,13-Jun-09,CERRILLOS_AL_SUD,"795_BOWERS_RUN_APT._691
NORTH_TYLERSTAD,_ME_90972",MICHAEL42@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,16-Oct-20,BETHANY_DIAZ,F,16-Sep-82,BARRIO_GRAL_JOSE_DE_SAN_MARTIN,"5201_WILSON_GROVE
LAKE_STEPHENMOUTH,_MN_34959",MGARCIA@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,22-Sep-20,LAUREN_RODRIGUEZ,F,28-Jul-47,20_DE_SEPTIEMBRE,"8396_MARY_HIGHWAY
SOUTH_LISA,_MS_89658",RACHEL81@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,18-Oct-20,ANNA_FERNANDEZ,F,11-Oct-70,ISLA_LOS_LAURELES,"9306_NORRIS_INLET_APT._118
SPENCERTON,_AL_19363",JAMESMOON@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,22-Oct-20,ERIC_WEBB,M,13-Nov-63,CARMEN,"4655_TAMMY_ISLAND
SIMPSONBURY,_NE_47052",DEBRA91@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,10-Dec-20,JOSEPH_GROSS,M,30-Jul-33,ANGELITA,"4871_EDWARDS_CIRCLE_APT._263
MENDOZATON,_KY_77241",VARGASJENNIFER@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,19-Dec-20,NICOLE_GONZALEZ,F,14-Nov-23,SAN_ANTONIO_DE_OBLIGADO,"03990_MICHAEL_TUNNEL_SUITE_278
LAKE_SHELBYSTAD,_NM_75523",JASON16@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,20-Dec-20,ANGELA_CLARK,F,22-Jan-12,BAÑOS_LUNLUNTA,"9013_RICHARD_LOCKS
WEST_SUSAN,_AR_01150",KELSEYBLANCHARD@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,BIOQUÍMICA,11-Dec-20,BRITTANY_JIMENEZ,F,05-Aug-15,BLANDENGUES,"400_RODRIGUEZ_HEIGHTS_APT._827
ANDREWSFORT,_KY_50089",GOMEZDALE@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,14-Sep-20,THERESA_HARRIS,F,09-Dec-05,CORRENTOSO,"USCGC_PATEL
FPO_AE_45195",CHRISTOPHER34@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,01-Nov-20,STEVEN_WEBB,M,04-Feb-42,CHACRAS_VIEJAS,"269_DARREN_ROW_SUITE_673
PORT_JOHNNYSIDE,_WA_30212",LINDAMILLER@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,25-Sep-20,BRENDA_WISE_MD,F,06-Sep-20,CORONEL_ISLEÑOS,"8741_DAVID_BROOKS_SUITE_856
COHENPORT,_FL_77856",MELISSACALLAHAN@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,29-Jan-21,PATRICIA_FORD,F,20-May-74,AGUA_DE_LA_PIEDRA,"702_JENKINS_CREEK
PORT_CHRISTINASHIRE,_FL_54975",VLONG@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,26-Sep-20,TIMOTHY_BENSON,M,18-Jul-08,EL_RETIRO,"UNIT_1760_BOX_8344
DPO_AP_56139",RJOHNSON@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,08-Dec-20,RENEE_MIDDLETON,F,01-Mar-66,AGUAY,"03116_RONALD_MOTORWAY_APT._626
ANDREWSTAD,_ME_59145",DANABROWN@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,05-Jan-21,ALYSSA_COPELAND,F,19-Jan-58,BAHIA_CRACHER,"06073_BRANDON_EXTENSIONS_SUITE_720
SOUTH_JUSTIN,_IN_02238",DFLETCHER@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,09-Sep-20,COURTNEY_BELL,F,02-Sep-41,ARROYO_FEDOR,"210_STEVEN_MISSION
BULLOCKTON,_VT_14570",BENJAMINWYATT@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,20-Nov-20,JOSEPH_KEITH,M,14-Jun-40,LIBERTAD,"22497_SCHMIDT_WALKS_APT._567
TAMICHESTER,_SD_21426",NCOLLINS@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,02-Dec-20,JOSHUA_DIXON,M,26-Sep-10,COLONIA_AVELLANEDA,"USNS_STEWART
FPO_AA_05814",XRANDALL@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,05-Dec-20,ALEXANDER_BROOKS,M,27-Mar-93,AGUADA,"2587_NATASHA_ESTATE_SUITE_797
ACEVEDOSTAD,_DC_90008",REBECCA07@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,AGRONOMÍA,11-Nov-20,SARAH_WILLIAMS,F,08-May-86,CABAÑA_EL_CISNE,"UNIT_9529_BOX_0732
DPO_AE_65557",DAVID85@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,13-Nov-20,CHRISTOPHER_RILEY,M,20-Nov-09,BELLA_UNION_PARAJE,"PSC_8300,_BOX_5895
APO_AP_78763",LAUREN11@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,01-Feb-21,JOSEPH_FRYE,M,20-Oct-14,ALTAMIRANO_SUD,"8647_LAURA_EXPRESSWAY_APT._410
JASONVILLE,_AK_27466",SHAWNRAY@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,04-Nov-20,CRYSTAL_GEORGE,F,25-Apr-20,BUEN_RETIRO,"11721_MEGAN_AVENUE_APT._550
RICHARDSMOUTH,_WY_43875",RENEE35@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,16-Dec-20,ANDREW_ROBINSON,M,03-Feb-10,CORBETT,"49528_THERESA_UNION
SOUTH_MARYPORT,_IA_50298",COOKTYLER@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,12-Jan-21,ANNETTE_BRADY,F,13-Feb-83,FLORENTINO_AMEGHINO,"0531_BERRY_LOCK
CHARLESSTAD,_MT_83704",RENEEGONZALEZ@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,04-Nov-20,SHANNON_DAVIDSON,F,13-Dec-03,LOS_GAUCHOS,"8305_WRIGHT_TRAIL_APT._804
PORT_VANESSA,_VT_75927",JULIE85@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,13-Sep-20,SARAH_SHEPHERD,F,26-Sep-00,ALTO_DEL_SALVADOR,"833_COOK_TRAIL
NORTH_GEORGETOWN,_NE_30868",KEVIN86@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,21-Nov-20,LESLIE_KING,F,20-Dec-00,CERANA,"3767_BALDWIN_PARKS_SUITE_626
NEW_TRACYHAVEN,_MI_88624",YREED@GMAIL.COM
